TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,Res,FPS,BitDepth,QP,POC,FrameType,Level,qindex,FrameSize,PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,CAMBI
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,85,27, KEY ,1,137,217534,50.209850,49.489237,56.473446,31.770946,25.304514,97.397812,95.416546,47.925958,48.316705,0.676487
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,85,28, KEY ,1,137,213431,50.298705,49.570742,56.547232,31.751918,25.339549,97.774268,95.801880,47.951098,48.384579,0.637335
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,85,29, KEY ,1,137,211853,50.293418,49.565682,56.551496,31.736446,25.325748,97.756476,95.813389,47.934383,48.387358,0.650037
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,110,0, KEY ,1,162,110992,46.186135,47.234956,54.862996,26.234967,21.136340,87.296744,85.116261,42.913864,45.612341,0.874629
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,110,1, KEY ,1,162,109726,46.213234,47.296698,55.001204,26.214997,21.126483,91.720749,89.488097,42.907275,45.632499,0.881551
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,110,2, KEY ,1,162,107474,46.296751,47.354626,54.945730,26.239321,21.150546,92.034691,89.679359,42.929536,45.684747,0.909515
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,110,3, KEY ,1,162,106022,46.381867,47.434662,55.016098,26.232901,21.198261,92.300013,90.036649,42.982786,45.750696,0.876507
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,110,4, KEY ,1,162,105500,46.403079,47.505225,55.145728,26.244769,21.196437,92.401904,90.097443,42.989643,45.797605,0.896576
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,110,5, KEY ,1,162,104558,46.413456,47.497127,55.103226,26.283538,21.213036,92.476707,90.169458,42.985543,45.793569,0.882426
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,110,6, KEY ,1,162,104399,46.403031,47.479979,55.131043,26.237688,21.200105,92.379705,90.096790,42.979679,45.785335,0.919741
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,110,7, KEY ,1,162,104606,46.392263,47.512085,55.053886,26.208397,21.195040,92.285513,90.043664,42.972943,45.793805,0.937512
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,110,8, KEY ,1,162,105050,46.388475,47.506433,55.020242,26.262686,21.194840,92.381340,90.093415,42.975846,45.785993,0.928857
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,110,9, KEY ,1,162,105100,46.393157,47.482595,55.215017,26.245423,21.200937,92.455801,90.143485,42.987908,45.779481,0.939175
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,110,10, KEY ,1,162,104346,46.390863,47.497269,55.220299,26.245314,21.195695,92.332372,90.105066,42.974038,45.785068,0.953832
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,110,11, KEY ,1,162,103797,46.385938,47.500524,55.084275,26.195765,21.185083,92.278506,90.078061,42.970793,45.792086,0.933200
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,110,12, KEY ,1,162,104366,46.367704,47.512006,55.077483,26.213265,21.173694,92.151467,89.928007,42.961770,45.789015,0.958171
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,110,13, KEY ,1,162,104620,46.365426,47.489362,55.143644,26.250660,21.177751,92.488307,90.150855,42.971990,45.782801,0.977479
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,110,14, KEY ,1,162,105162,46.369901,47.513476,55.089589,26.284198,21.203596,92.215758,89.965016,42.996623,45.796613,0.967748
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,110,15, KEY ,1,162,105732,46.319685,47.423018,55.058853,26.277491,21.177266,92.059176,89.828835,42.955998,45.748299,1.005960
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,110,16, KEY ,1,162,106846,46.266901,47.372937,54.973711,26.244224,21.158336,91.768401,89.511294,42.946501,45.705224,1.019545
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,110,17, KEY ,1,162,108396,46.237398,47.313274,54.948273,26.312123,21.166557,91.741476,89.509322,42.958853,45.674028,1.023402
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,110,18, KEY ,1,162,108622,46.205395,47.319777,54.925131,26.298855,21.151786,91.641672,89.401951,42.936510,45.661575,1.032574
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,110,19, KEY ,1,162,109604,46.213128,47.318272,54.966781,26.326209,21.170420,91.601030,89.405459,42.962873,45.686805,1.065755
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,110,20, KEY ,1,162,109263,46.176176,47.297874,54.945987,26.275844,21.134275,91.523554,89.310587,42.925302,45.669679,1.060856
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,110,21, KEY ,1,162,108609,46.172270,47.304915,54.976534,26.294442,21.127207,91.444788,89.213687,42.911446,45.653179,1.065068
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,110,22, KEY ,1,162,108585,46.224958,47.266707,55.012715,26.296758,21.151000,91.521944,89.334298,42.950133,45.672116,1.076750
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,110,23, KEY ,1,162,108592,46.234821,47.330775,54.906935,26.307917,21.175207,91.498403,89.270591,42.984781,45.703197,1.100145
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,110,24, KEY ,1,162,108746,46.202813,47.278485,54.943213,26.264438,21.159509,91.614915,89.312273,42.954590,45.682729,1.106730
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,110,25, KEY ,1,162,108228,46.228384,47.354168,54.989205,26.306258,21.172331,91.493054,89.272132,42.971496,45.718989,1.088854
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,110,26, KEY ,1,162,107632,46.226093,47.317490,54.975834,26.303163,21.155376,91.485680,89.271061,42.945950,45.704779,1.105137
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,110,27, KEY ,1,162,105896,46.260048,47.380627,55.065310,26.276283,21.158510,91.491454,89.265525,42.956591,45.753384,1.089492
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,110,28, KEY ,1,162,104133,46.340939,47.463175,55.119655,26.257435,21.187467,91.885873,89.621446,42.979076,45.805075,1.083556
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,110,29, KEY ,1,162,103326,46.356550,47.496900,55.142124,26.292016,21.192208,91.927067,89.648498,42.988459,45.833429,1.095758
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,135,0, KEY ,1,187,51328,42.039665,45.569008,53.444663,20.611799,16.817646,74.030593,71.785831,38.030509,42.968558,0.795991
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,135,1, KEY ,1,187,50932,42.105122,45.535274,53.462913,20.605069,16.837617,78.157198,75.905341,38.075200,42.993652,0.813115
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,135,2, KEY ,1,187,49847,42.173587,45.673504,53.419539,20.604979,16.852160,78.151554,75.824150,38.101560,43.081542,0.778514
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,135,3, KEY ,1,187,48714,42.208104,45.725046,53.524931,20.564493,16.856383,78.268958,75.984380,38.106207,43.099425,0.778878
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,135,4, KEY ,1,187,48741,42.272022,45.785528,53.666449,20.562018,16.910411,78.490467,76.120460,38.174119,43.163570,0.778439
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,135,5, KEY ,1,187,48725,42.309162,45.760502,53.524707,20.640893,16.931862,78.235204,76.072549,38.189913,43.152243,0.811846
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,135,6, KEY ,1,187,48441,42.285392,45.808669,53.571340,20.628969,16.913663,78.424899,76.161129,38.182299,43.173515,0.826264
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,135,7, KEY ,1,187,48553,42.275372,45.788904,53.577004,20.570895,16.921956,78.301288,76.051365,38.174065,43.170371,0.824254
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,135,8, KEY ,1,187,48726,42.271138,45.789153,53.628831,20.609237,16.915635,78.597033,76.296608,38.171012,43.171146,0.844424
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,135,9, KEY ,1,187,48510,42.272046,45.811469,53.593796,20.619524,16.916902,78.419215,76.162168,38.183356,43.187265,0.864612
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,135,10, KEY ,1,187,48253,42.284931,45.832013,53.576826,20.589653,16.927861,78.297145,76.111301,38.194524,43.183255,0.841892
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,135,11, KEY ,1,187,48100,42.288233,45.847830,53.588085,20.599657,16.927065,78.416208,76.179528,38.190655,43.195950,0.807082
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,135,12, KEY ,1,187,48025,42.264243,45.745271,53.675305,20.600310,16.904807,78.334183,76.031257,38.178042,43.160960,0.805727
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,135,13, KEY ,1,187,48395,42.272256,45.724726,53.579352,20.689194,16.933945,78.732066,76.453656,38.186138,43.166026,0.816020
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,135,14, KEY ,1,187,48372,42.261417,45.776723,53.513843,20.624931,16.922879,78.330377,76.152373,38.178173,43.165722,0.867502
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,135,15, KEY ,1,187,48574,42.193514,45.762052,53.583985,20.651557,16.878578,78.391013,76.087446,38.117449,43.163093,0.893321
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,135,16, KEY ,1,187,49537,42.189874,45.661976,53.527621,20.693413,16.913134,78.388333,76.106866,38.149910,43.133007,0.857486
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,135,17, KEY ,1,187,49913,42.144369,45.676326,53.372615,20.718386,16.903897,78.186906,75.995226,38.134499,43.131603,0.932591
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,135,18, KEY ,1,187,50150,42.116761,45.636945,53.522338,20.707039,16.877930,78.296542,76.109117,38.113801,43.109394,0.906597
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,135,19, KEY ,1,187,50244,42.087926,45.618480,53.475436,20.759415,16.882644,78.531815,76.225395,38.097269,43.077896,0.956126
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,135,20, KEY ,1,187,50234,42.089207,45.571134,53.466129,20.717440,16.874978,78.400146,76.110997,38.091848,43.056028,0.949208
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,135,21, KEY ,1,187,50152,42.106205,45.566855,53.348702,20.740064,16.888494,78.336866,75.998785,38.102321,43.039282,0.926420
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,135,22, KEY ,1,187,49779,42.121927,45.606222,53.486338,20.727069,16.886678,78.118125,75.912629,38.115384,43.084329,0.927189
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,135,23, KEY ,1,187,49773,42.107939,45.596649,53.594406,20.698883,16.873503,78.168202,75.919620,38.105356,43.085539,0.957994
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,135,24, KEY ,1,187,49830,42.092523,45.589791,53.314565,20.681223,16.873573,78.290192,75.985715,38.094507,43.080013,0.978292
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,135,25, KEY ,1,187,49379,42.099560,45.647075,53.418369,20.689983,16.876803,78.137657,75.734785,38.099049,43.071884,0.945682
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,135,26, KEY ,1,187,49353,42.115549,45.638012,53.374871,20.714723,16.877007,78.152391,75.912405,38.103185,43.123443,0.993471
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,135,27, KEY ,1,187,48602,42.164244,45.731836,53.583845,20.690651,16.895099,78.122309,75.862611,38.135474,43.163292,0.968445
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,135,28, KEY ,1,187,47750,42.245390,45.827440,53.630839,20.701772,16.932705,78.558796,76.264229,38.188378,43.230917,0.942691
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,135,29, KEY ,1,187,47446,42.242851,45.837301,53.645333,20.669550,16.924697,78.375441,76.135612,38.174663,43.246563,0.955714
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,160,0, KEY ,1,212,20224,38.120025,43.585659,51.465210,15.090449,12.777550,48.503566,46.960905,33.735373,40.085436,1.208203
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,160,1, KEY ,1,212,19869,38.156024,43.575260,51.504311,15.046971,12.779249,51.997645,50.424798,33.759035,40.046517,1.154249
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,160,2, KEY ,1,212,19655,38.289336,43.656835,51.426861,15.100993,12.863915,52.143631,50.623205,33.873381,40.180610,1.146456
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,160,3, KEY ,1,212,19185,38.328049,43.611886,51.145492,15.073607,12.858102,52.471352,50.897037,33.887280,40.125141,1.160494
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,160,4, KEY ,1,212,19351,38.371404,43.912978,51.104605,15.067142,12.891191,52.644256,51.176505,33.941550,40.264623,1.201500
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,160,5, KEY ,1,212,18936,38.370509,43.609842,51.476038,15.094722,12.907289,52.433983,50.961371,33.929725,40.159267,1.162081
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,160,6, KEY ,1,212,18877,38.367542,43.783700,51.488932,15.085178,12.892834,52.210077,50.882579,33.937918,40.227730,1.157477
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,160,7, KEY ,1,212,19026,38.370760,43.777854,50.760913,15.086105,12.900655,52.305813,50.745763,33.939252,40.254471,1.189137
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,160,8, KEY ,1,212,19060,38.345986,43.743471,51.233470,15.065721,12.888688,52.310548,50.900033,33.920174,40.223055,1.201205
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,160,9, KEY ,1,212,19229,38.384836,43.631936,51.470683,15.164095,12.938222,52.698129,51.204236,33.955647,40.184441,1.211178
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,160,10, KEY ,1,212,18932,38.383082,43.608564,51.056335,15.115209,12.933012,52.743183,51.217104,33.963715,40.188814,1.279823
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,160,11, KEY ,1,212,18860,38.389743,43.662422,51.333977,15.100046,12.924433,52.494107,51.005509,33.960701,40.181257,1.264749
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,160,12, KEY ,1,212,19082,38.406228,43.758550,50.857674,15.168245,12.965078,52.822051,51.402785,33.983911,40.267342,1.314440
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,160,13, KEY ,1,212,19110,38.381919,43.668851,50.867538,15.140188,12.937413,53.265454,51.779034,33.952211,40.249370,1.280598
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,160,14, KEY ,1,212,19079,38.372765,43.636420,51.644268,15.177530,12.937514,52.815112,51.351893,33.956380,40.211929,1.279773
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,160,15, KEY ,1,212,19190,38.331258,43.679079,51.327612,15.195184,12.917213,53.229260,51.671782,33.916699,40.217958,1.272689
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,160,16, KEY ,1,212,19273,38.277471,43.526174,51.567076,15.195107,12.897640,52.939996,51.430486,33.872478,40.141216,1.279268
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,160,17, KEY ,1,212,19749,38.281575,43.610156,51.609402,15.303411,12.934879,53.215998,51.682832,33.899466,40.221844,1.261718
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,160,18, KEY ,1,212,19832,38.244355,43.551903,51.428101,15.278238,12.918882,53.322799,51.617826,33.864871,40.195136,1.296253
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,160,19, KEY ,1,212,20046,38.248712,43.485820,51.475238,15.327513,12.940143,53.631011,51.902240,33.870416,40.164611,1.268604
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,160,20, KEY ,1,212,19865,38.207924,43.622659,51.133833,15.291472,12.903660,53.422327,51.816009,33.837305,40.166165,1.306319
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,160,21, KEY ,1,212,19814,38.234541,43.685504,50.944777,15.275586,12.918252,53.327490,51.737101,33.853465,40.271124,1.280892
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,160,22, KEY ,1,212,19675,38.257936,43.671094,51.707899,15.272796,12.916277,52.986622,51.369400,33.880650,40.249259,1.342397
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,160,23, KEY ,1,212,19511,38.248461,43.567555,51.422393,15.254373,12.900843,53.631028,51.974620,33.872941,40.215636,1.318755
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,160,24, KEY ,1,212,19689,38.241007,43.401116,50.970285,15.276903,12.921609,53.250253,51.766513,33.856413,40.137190,1.313382
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,160,25, KEY ,1,212,19472,38.244697,43.528682,51.389979,15.255649,12.901034,53.331327,51.690144,33.864322,40.197121,1.287593
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,160,26, KEY ,1,212,19275,38.245580,43.554158,51.321446,15.247227,12.905879,53.592951,51.792915,33.864613,40.225183,1.336403
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,160,27, KEY ,1,212,19165,38.332044,43.561695,51.323364,15.272299,12.958472,53.112853,51.571479,33.933835,40.255243,1.358457
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,160,28, KEY ,1,212,18788,38.390499,43.717426,51.308797,15.231174,12.976132,53.489387,51.842685,33.981647,40.317596,1.340366
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,160,29, KEY ,1,212,18689,38.414039,43.618897,51.528041,15.235225,12.998282,53.356150,51.782167,34.000361,40.275931,1.253944
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,185,0, KEY ,1,237,5397,34.627911,41.404316,49.510308,10.258306,9.386917,21.391022,20.879143,30.166537,37.320882,1.270328
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,185,1, KEY ,1,237,5321,34.704914,41.410208,49.827125,10.263169,9.431139,24.682075,24.195309,30.239928,37.335725,1.411233
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,185,2, KEY ,1,237,5238,34.779670,41.407394,49.521999,10.257086,9.458515,24.568528,24.127856,30.312255,37.328510,1.710630
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,185,3, KEY ,1,237,5336,34.906580,41.537007,49.289040,10.325978,9.554093,25.726231,25.120269,30.433289,37.473354,1.260800
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,185,4, KEY ,1,237,5232,34.901572,41.591565,48.856192,10.300951,9.542754,25.263864,24.729808,30.421962,37.454651,1.563712
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,185,5, KEY ,1,237,5303,34.915542,41.616832,49.891196,10.298946,9.555501,25.360055,24.838771,30.448764,37.507562,1.293569
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,185,6, KEY ,1,237,5139,34.917421,41.566566,50.153041,10.284461,9.558845,25.465394,24.985212,30.466861,37.474413,1.577169
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,185,7, KEY ,1,237,5298,34.941974,41.730431,49.621841,10.370430,9.598259,25.134395,24.607982,30.480075,37.568810,1.359156
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,185,8, KEY ,1,237,5225,34.888969,41.555727,49.683711,10.288014,9.545473,25.289918,24.802352,30.436735,37.477812,1.419073
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,185,9, KEY ,1,237,5277,34.916663,41.510923,49.122466,10.343963,9.576731,25.021570,24.598443,30.436777,37.523753,1.146278
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,185,10, KEY ,1,237,5254,34.938352,41.486029,49.383139,10.370861,9.604981,25.564065,25.051903,30.472765,37.494688,1.559558
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,185,11, KEY ,1,237,5195,34.927999,41.687040,49.760568,10.320914,9.583811,25.602344,25.094837,30.462385,37.610196,1.808379
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,185,12, KEY ,1,237,5201,34.903972,41.448163,49.540212,10.329652,9.578189,25.453971,24.897441,30.432138,37.452539,1.831626
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,185,13, KEY ,1,237,5284,34.941584,41.653141,49.470653,10.383196,9.608175,26.538547,26.036296,30.485180,37.597023,1.217758
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,185,14, KEY ,1,237,5153,34.879754,41.743125,49.235550,10.323579,9.557273,25.390712,25.009233,30.409585,37.570228,1.339066
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,185,15, KEY ,1,237,5212,34.853592,41.604380,49.575679,10.340767,9.549623,25.979603,25.429911,30.390911,37.566175,1.814896
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,185,16, KEY ,1,237,5327,34.814806,41.453227,49.322513,10.358763,9.529609,25.616408,25.021221,30.351951,37.496137,1.261347
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,185,17, KEY ,1,237,5418,34.779509,41.552467,48.996329,10.414341,9.546157,25.632834,25.087908,30.330549,37.543414,1.258249
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,185,18, KEY ,1,237,5411,34.746198,41.469157,49.581378,10.345729,9.517364,25.156317,24.689227,30.297944,37.518780,1.515544
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,185,19, KEY ,1,237,5437,34.720272,41.681421,49.374688,10.406306,9.523879,24.944176,24.439005,30.277712,37.547629,1.829144
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,185,20, KEY ,1,237,5446,34.718437,41.623884,49.443433,10.396270,9.515434,25.525506,25.001410,30.279882,37.590431,1.546302
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,185,21, KEY ,1,237,5308,34.733490,41.424916,48.577998,10.378099,9.519678,25.386569,24.766026,30.268005,37.465407,1.308647
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,185,22, KEY ,1,237,5260,34.768802,41.427959,49.523461,10.448769,9.551046,25.089070,24.651646,30.318168,37.511180,1.317892
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,185,23, KEY ,1,237,5316,34.782242,41.752064,49.666188,10.421572,9.546598,25.710125,25.183717,30.333023,37.652865,1.968926
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,185,24, KEY ,1,237,5267,34.711397,41.514965,49.775654,10.378545,9.506446,25.319178,24.841758,30.258827,37.560208,1.768873
AI,aom,av2,0,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,3840x2160,60,10,185,25, KEY ,1,237,5266,34.722615,41.705586,49.815996,10.332314,9.490254,25.362132,24.803984,30.272694,37.601561,1.342679
